full_name,name,owner,url,stars,forks
"Genesis-Repo/missing-test-2","missing-test-2","Genesis-Repo","https://github.com/Genesis-Repo/missing-test-2",0,0
"sigueninni/encode-week4","encode-week4","sigueninni","https://github.com/sigueninni/encode-week4",0,1
"rolandolopez36/VendingMachine","VendingMachine","rolandolopez36","https://github.com/rolandolopez36/VendingMachine",0,0
"aashisham/Encode-Solidity-Bootcamp","Encode-Solidity-Bootcamp","aashisham","https://github.com/aashisham/Encode-Solidity-Bootcamp",0,0
"https-github-abuchtela/scaffold-eth-2","scaffold-eth-2","https-github-abuchtela","https://github.com/https-github-abuchtela/scaffold-eth-2",0,0
"RafaelCaso/TokenBallotFullStack2","TokenBallotFullStack2","RafaelCaso","https://github.com/RafaelCaso/TokenBallotFullStack2",0,0
"rolandolopez36/challenge-2-token-vendor","challenge-2-token-vendor","rolandolopez36","https://github.com/rolandolopez36/challenge-2-token-vendor",0,0
"sigueninni/group5-solidity-bootcamp-week4","group5-solidity-bootcamp-week4","sigueninni","https://github.com/sigueninni/group5-solidity-bootcamp-week4",0,0
"Esusu-Contribution/Esusu-Contribution","Esusu-Contribution","Esusu-Contribution","https://github.com/Esusu-Contribution/Esusu-Contribution",0,0
"0xwonj/starcat-swap-frontend","starcat-swap-frontend","0xwonj","https://github.com/0xwonj/starcat-swap-frontend",0,1
"keshan3262/uniswap-v2-nosandwich","uniswap-v2-nosandwich","keshan3262","https://github.com/keshan3262/uniswap-v2-nosandwich",0,0
"dogcar969/Auction-scaffold","Auction-scaffold","dogcar969","https://github.com/dogcar969/Auction-scaffold",0,0
"watersnake1/PayToilet2","PayToilet2","watersnake1","https://github.com/watersnake1/PayToilet2",0,0
"emigonzalez/eth-dapp","eth-dapp","emigonzalez","https://github.com/emigonzalez/eth-dapp",0,0
"michaelchristwin/setcontractidInterface","setcontractidInterface","michaelchristwin","https://github.com/michaelchristwin/setcontractidInterface",0,1
"arjanjohan/movement-lottery","movement-lottery","arjanjohan","https://github.com/arjanjohan/movement-lottery",2,0
"Genesis-Repo/curly-random-2","curly-random-2","Genesis-Repo","https://github.com/Genesis-Repo/curly-random-2",0,0
"Genesis-Repo/fragile-gjkkkk-2","fragile-gjkkkk-2","Genesis-Repo","https://github.com/Genesis-Repo/fragile-gjkkkk-2",0,0
"Genesis-Repo/occasional-test-moon-2-2","occasional-test-moon-2-2","Genesis-Repo","https://github.com/Genesis-Repo/occasional-test-moon-2-2",0,0
"technophile-04/test-fondry-main","test-fondry-main","technophile-04","https://github.com/technophile-04/test-fondry-main",1,0
"kocaemre/web3BusTicketSystem","web3BusTicketSystem","kocaemre","https://github.com/kocaemre/web3BusTicketSystem",0,0
"LinkReal/app_scaffold","app_scaffold","LinkReal","https://github.com/LinkReal/app_scaffold",0,1
"Paul-Sizon/Smart-Escrow-P2P","Smart-Escrow-P2P","Paul-Sizon","https://github.com/Paul-Sizon/Smart-Escrow-P2P",3,0
"captnseagraves/curves-play","curves-play","captnseagraves","https://github.com/captnseagraves/curves-play",0,0
"rolandolopez36/SimpleStorage","SimpleStorage","rolandolopez36","https://github.com/rolandolopez36/SimpleStorage",0,0
"rolandolopez36/challenge-1-decentralized-staking","challenge-1-decentralized-staking","rolandolopez36","https://github.com/rolandolopez36/challenge-1-decentralized-staking",0,0
"Novus-Initium/IMPs","IMPs","Novus-Initium","https://github.com/Novus-Initium/IMPs",2,0
"BuidlGuidl/batch6.buidlguidl.com","batch6.buidlguidl.com","BuidlGuidl","https://github.com/BuidlGuidl/batch6.buidlguidl.com",3,9
"x7finance/xchange-create","xchange-create","x7finance","https://github.com/x7finance/xchange-create",1,0
"conflux-fans/conflux-scaffold","conflux-scaffold","conflux-fans","https://github.com/conflux-fans/conflux-scaffold",2,3
"rolandolopez36/challenge-0-simple-nft","challenge-0-simple-nft","rolandolopez36","https://github.com/rolandolopez36/challenge-0-simple-nft",0,0
"Amity808/esusu-xrpledger","esusu-xrpledger","Amity808","https://github.com/Amity808/esusu-xrpledger",0,0
"Omega12Pirme/Resell-Srore","Resell-Srore","Omega12Pirme","https://github.com/Omega12Pirme/Resell-Srore",0,0
"ayechanst/rps-demo","rps-demo","ayechanst","https://github.com/ayechanst/rps-demo",0,0
"Genesis-Repo/homeless-bera-3","homeless-bera-3","Genesis-Repo","https://github.com/Genesis-Repo/homeless-bera-3",0,0
"Genesis-Repo/homeless-bsc-2","homeless-bsc-2","Genesis-Repo","https://github.com/Genesis-Repo/homeless-bsc-2",0,0
"Genesis-Repo/homeless-first-project-1","homeless-first-project-1","Genesis-Repo","https://github.com/Genesis-Repo/homeless-first-project-1",0,0
"Rainbow1nTheDark/DEX-FLEX","DEX-FLEX","Rainbow1nTheDark","https://github.com/Rainbow1nTheDark/DEX-FLEX",0,0
"rootMUD/gitfluid","gitfluid","rootMUD","https://github.com/rootMUD/gitfluid",0,1
"moneyhoardersglobalnetwork/publishinghub","publishinghub","moneyhoardersglobalnetwork","https://github.com/moneyhoardersglobalnetwork/publishinghub",1,0
"Genesis-Repo/suitable-test-app-v1-304-2","suitable-test-app-v1-304-2","Genesis-Repo","https://github.com/Genesis-Repo/suitable-test-app-v1-304-2",0,0
"Genesis-Repo/elderly-t1-11","elderly-t1-11","Genesis-Repo","https://github.com/Genesis-Repo/elderly-t1-11",0,0
"RostyslavDzhohola/dex-challange-4","dex-challange-4","RostyslavDzhohola","https://github.com/RostyslavDzhohola/dex-challange-4",0,0
"Amity808/Esusu-scaffold-eth-2","Esusu-scaffold-eth-2","Amity808","https://github.com/Amity808/Esusu-scaffold-eth-2",0,0
"uratmangun/pdfgenerator","pdfgenerator","uratmangun","https://github.com/uratmangun/pdfgenerator",0,0
"uratmangun/zksync-ecommerce","zksync-ecommerce","uratmangun","https://github.com/uratmangun/zksync-ecommerce",0,0
"alebeta06/dapp-chainlink-functions","dapp-chainlink-functions","alebeta06","https://github.com/alebeta06/dapp-chainlink-functions",0,0
"Genesis-Repo/residential-dfffwewe-2","residential-dfffwewe-2","Genesis-Repo","https://github.com/Genesis-Repo/residential-dfffwewe-2",0,0
"Genesis-Repo/residential-dffff-2","residential-dffff-2","Genesis-Repo","https://github.com/Genesis-Repo/residential-dffff-2",0,0
"Genesis-Repo/residential-first-project-1","residential-first-project-1","Genesis-Repo","https://github.com/Genesis-Repo/residential-first-project-1",0,0
"Genesis-Repo/heavy-test-app-v1-302-2","heavy-test-app-v1-302-2","Genesis-Repo","https://github.com/Genesis-Repo/heavy-test-app-v1-302-2",0,0
"Genesis-Repo/heavy-test-app-v1-301-2","heavy-test-app-v1-301-2","Genesis-Repo","https://github.com/Genesis-Repo/heavy-test-app-v1-301-2",0,0
"Genesis-Repo/heavy-first-project-1","heavy-first-project-1","Genesis-Repo","https://github.com/Genesis-Repo/heavy-first-project-1",0,0
"Genesis-Repo/suitable-test-app-v1-102-2","suitable-test-app-v1-102-2","Genesis-Repo","https://github.com/Genesis-Repo/suitable-test-app-v1-102-2",0,0
"Genesis-Repo/suitable-test-app-v1-101-1","suitable-test-app-v1-101-1","Genesis-Repo","https://github.com/Genesis-Repo/suitable-test-app-v1-101-1",0,0
"Genesis-Repo/sole-test-app-v1-2","sole-test-app-v1-2","Genesis-Repo","https://github.com/Genesis-Repo/sole-test-app-v1-2",0,0
"GaetanoMondelli/easya-xrp-amsterdam","easya-xrp-amsterdam","GaetanoMondelli","https://github.com/GaetanoMondelli/easya-xrp-amsterdam",0,0
"ValentineCodes/sports-legends","sports-legends","ValentineCodes","https://github.com/ValentineCodes/sports-legends",0,0
"moneyhoardersglobalnetwork/usdc-cross-chain-hoarding","usdc-cross-chain-hoarding","moneyhoardersglobalnetwork","https://github.com/moneyhoardersglobalnetwork/usdc-cross-chain-hoarding",0,0
"Thycrescendo/Nft-marketplace","Nft-marketplace","Thycrescendo","https://github.com/Thycrescendo/Nft-marketplace",0,0
"moneyhoardersglobalnetwork/mhgn-hoarding-gateway","mhgn-hoarding-gateway","moneyhoardersglobalnetwork","https://github.com/moneyhoardersglobalnetwork/mhgn-hoarding-gateway",0,0
"fourWayz/sub-scaff","sub-scaff","fourWayz","https://github.com/fourWayz/sub-scaff",0,0
"themacexpert/scaffold-eth-deploy-demo","scaffold-eth-deploy-demo","themacexpert","https://github.com/themacexpert/scaffold-eth-deploy-demo",0,0
"KcPele/lagosblockchainweek","lagosblockchainweek","KcPele","https://github.com/KcPele/lagosblockchainweek",0,0
"kocaemre/ticketbuy","ticketbuy","kocaemre","https://github.com/kocaemre/ticketbuy",1,1
"Arthur-Fialho/My-Dapp-Prescription","My-Dapp-Prescription","Arthur-Fialho","https://github.com/Arthur-Fialho/My-Dapp-Prescription",0,0
"ayechanst/wallet-diy","wallet-diy","ayechanst","https://github.com/ayechanst/wallet-diy",0,0
"Ahmedborwin/cryptoSoccer","cryptoSoccer","Ahmedborwin","https://github.com/Ahmedborwin/cryptoSoccer",0,0
"cleanerzkp/Feedback-Forge","Feedback-Forge","cleanerzkp","https://github.com/cleanerzkp/Feedback-Forge",0,0
"lucianomareco/token-vendor","token-vendor","lucianomareco","https://github.com/lucianomareco/token-vendor",0,0
"Light-Ideas-Labs/ultimate-scaffold-dapp","ultimate-scaffold-dapp","Light-Ideas-Labs","https://github.com/Light-Ideas-Labs/ultimate-scaffold-dapp",0,0
"lucianomareco/simple-nft","simple-nft","lucianomareco","https://github.com/lucianomareco/simple-nft",0,0
"Amity808/getspace-useScaffoldEth","getspace-useScaffoldEth","Amity808","https://github.com/Amity808/getspace-useScaffoldEth",0,0
"notlelouch/Morphex","Morphex","notlelouch","https://github.com/notlelouch/Morphex",1,0
"damianmarti/loogies","loogies","damianmarti","https://github.com/damianmarti/loogies",0,0
"codenamejason/proof-of-tooth","proof-of-tooth","codenamejason","https://github.com/codenamejason/proof-of-tooth",1,0
"uratmangun/scaffold-dao","scaffold-dao","uratmangun","https://github.com/uratmangun/scaffold-dao",0,0
"technophile-04/remix-poc","remix-poc","technophile-04","https://github.com/technophile-04/remix-poc",0,0
"uratmangun/scaffold-crossvalue","scaffold-crossvalue","uratmangun","https://github.com/uratmangun/scaffold-crossvalue",0,0
"phipsae/zupass_se2","zupass_se2","phipsae","https://github.com/phipsae/zupass_se2",0,0
"arjanjohan/scaffold-avs","scaffold-avs","arjanjohan","https://github.com/arjanjohan/scaffold-avs",7,2
"Next-Gen-Coders/annotate","annotate","Next-Gen-Coders","https://github.com/Next-Gen-Coders/annotate",0,0
"technophile-04/eip-5792","eip-5792","technophile-04","https://github.com/technophile-04/eip-5792",0,0
"mohamed-Decentralized/decentralised-portfolio","decentralised-portfolio","mohamed-Decentralized","https://github.com/mohamed-Decentralized/decentralised-portfolio",0,0
"abdoMous/zupeer","zupeer","abdoMous","https://github.com/abdoMous/zupeer",0,1
"konnektoren/soulbound-vc","soulbound-vc","konnektoren","https://github.com/konnektoren/soulbound-vc",0,1
"JacobHomanics/wild-water-bottle-cap-token","wild-water-bottle-cap-token","JacobHomanics","https://github.com/JacobHomanics/wild-water-bottle-cap-token",0,0
"weifengHuang/fitness-dapp","fitness-dapp","weifengHuang","https://github.com/weifengHuang/fitness-dapp",0,0
"rictt/lucky-one-dapp","lucky-one-dapp","rictt","https://github.com/rictt/lucky-one-dapp",0,0
"wildanvin/blockMagiciansNFT","blockMagiciansNFT","wildanvin","https://github.com/wildanvin/blockMagiciansNFT",0,0
"chambsbond/Project-Pawledger","Project-Pawledger","chambsbond","https://github.com/chambsbond/Project-Pawledger",4,0
"tomosaigon/klaypal","klaypal","tomosaigon","https://github.com/tomosaigon/klaypal",0,0
"SwineCoder101/GreenGridConnect","GreenGridConnect","SwineCoder101","https://github.com/SwineCoder101/GreenGridConnect",0,0
"Birb-x-Pranav-at-ETHBelgrade24/hackathon-mvp","hackathon-mvp","Birb-x-Pranav-at-ETHBelgrade24","https://github.com/Birb-x-Pranav-at-ETHBelgrade24/hackathon-mvp",0,1
"ETHPrague-BRX/think2earn","think2earn","ETHPrague-BRX","https://github.com/ETHPrague-BRX/think2earn",0,1
"SwineCoder101/scaffold-eth2-foundry","scaffold-eth2-foundry","SwineCoder101","https://github.com/SwineCoder101/scaffold-eth2-foundry",0,0
"uratmangun/zksync-chainlink-game","zksync-chainlink-game","uratmangun","https://github.com/uratmangun/zksync-chainlink-game",0,0
"Jonavoe/FirstDapp","FirstDapp","Jonavoe","https://github.com/Jonavoe/FirstDapp",0,0
"malba-blockchain/Security-Token-ERC-3643-Raptor-Scaffold-ETH","Security-Token-ERC-3643-Raptor-Scaffold-ETH","malba-blockchain","https://github.com/malba-blockchain/Security-Token-ERC-3643-Raptor-Scaffold-ETH",3,3
"tosinmoses384/NFT","NFT","tosinmoses384","https://github.com/tosinmoses384/NFT",0,0
"ialberquilla/hack-fs-2024","hack-fs-2024","ialberquilla","https://github.com/ialberquilla/hack-fs-2024",0,0
"armsves/zeroToDappBelgrade24","zeroToDappBelgrade24","armsves","https://github.com/armsves/zeroToDappBelgrade24",0,0
"moltam89/tenderly-scaffold-eth-2","tenderly-scaffold-eth-2","moltam89","https://github.com/moltam89/tenderly-scaffold-eth-2",0,0
"Naim-Bijapure/frame-quiz","frame-quiz","Naim-Bijapure","https://github.com/Naim-Bijapure/frame-quiz",0,0
"Frossoc/pension","pension","Frossoc","https://github.com/Frossoc/pension",0,0
"nathaniel1616/gaia2","gaia2","nathaniel1616","https://github.com/nathaniel1616/gaia2",0,1
"lucasespinosa28/dogtoken","dogtoken","lucasespinosa28","https://github.com/lucasespinosa28/dogtoken",1,0
"LiskAfricaEcosystem/scaffold-lisk","scaffold-lisk","LiskAfricaEcosystem","https://github.com/LiskAfricaEcosystem/scaffold-lisk",4,3
"gugasanchez/SpeedRun-Particle","SpeedRun-Particle","gugasanchez","https://github.com/gugasanchez/SpeedRun-Particle",0,0
"JackyLiu13/Qiwi","Qiwi","JackyLiu13","https://github.com/JackyLiu13/Qiwi",1,0
"neerajnerlekar/signingAndVerifyingMessages","signingAndVerifyingMessages","neerajnerlekar","https://github.com/neerajnerlekar/signingAndVerifyingMessages",0,0
"gugasanchez/speedrun-particle-auth","speedrun-particle-auth","gugasanchez","https://github.com/gugasanchez/speedrun-particle-auth",0,0
"miyatakoji/japan-rewards-coin","japan-rewards-coin","miyatakoji","https://github.com/miyatakoji/japan-rewards-coin",0,0
"0xRadioAc7iv/sayWings","sayWings","0xRadioAc7iv","https://github.com/0xRadioAc7iv/sayWings",0,0
"shuklaayush/zukofi","zukofi","shuklaayush","https://github.com/shuklaayush/zukofi",6,1
"Chuksremi15/se2enslibrary","se2enslibrary","Chuksremi15","https://github.com/Chuksremi15/se2enslibrary",0,0
"jescom9/PriMaci","PriMaci","jescom9","https://github.com/jescom9/PriMaci",0,0
"p2p-mentorship/app","app","p2p-mentorship","https://github.com/p2p-mentorship/app",2,0
"vijaykrishnavanshi/ethberlin04","ethberlin04","vijaykrishnavanshi","https://github.com/vijaykrishnavanshi/ethberlin04",2,0
"Avelous/ethberlin04-upgrade","ethberlin04-upgrade","Avelous","https://github.com/Avelous/ethberlin04-upgrade",0,0
"playback-network/playbackFrontend","playbackFrontend","playback-network","https://github.com/playback-network/playbackFrontend",0,0
"fabbaisteth/playbackFrontend","playbackFrontend","fabbaisteth","https://github.com/fabbaisteth/playbackFrontend",0,0
"ForkingAwesome/say-wings","say-wings","ForkingAwesome","https://github.com/ForkingAwesome/say-wings",0,1
"0xSardius/scaffold-eth-2-01","scaffold-eth-2-01","0xSardius","https://github.com/0xSardius/scaffold-eth-2-01",1,0
"Oladayo-Ahmod/notary-scaffold","notary-scaffold","Oladayo-Ahmod","https://github.com/Oladayo-Ahmod/notary-scaffold",0,0
"technophile-04/subgraph-foundry","subgraph-foundry","technophile-04","https://github.com/technophile-04/subgraph-foundry",0,0
"holyaustin/PropertyBlocks","PropertyBlocks","holyaustin","https://github.com/holyaustin/PropertyBlocks",1,0
"KRI5H03/BlockCare","BlockCare","KRI5H03","https://github.com/KRI5H03/BlockCare",0,0
"qianfude/Agricultural-product-traceability-system-","Agricultural-product-traceability-system-","qianfude","https://github.com/qianfude/Agricultural-product-traceability-system-",1,0
"alexxrais/xrais-nft","xrais-nft","alexxrais","https://github.com/alexxrais/xrais-nft",0,0
"Filtion/filtion-hack","filtion-hack","Filtion","https://github.com/Filtion/filtion-hack",0,2
"andrejrakic/functions-the-graph-uniswap","functions-the-graph-uniswap","andrejrakic","https://github.com/andrejrakic/functions-the-graph-uniswap",1,0
"TellezAnto/obs3dian","obs3dian","TellezAnto","https://github.com/TellezAnto/obs3dian",0,0
"tonynacumoto/rock-paper-ninja","rock-paper-ninja","tonynacumoto","https://github.com/tonynacumoto/rock-paper-ninja",0,1
"jukeboxhero123/optimism-fork","optimism-fork","jukeboxhero123","https://github.com/jukeboxhero123/optimism-fork",0,0
"MattPereira/streamogator","streamogator","MattPereira","https://github.com/MattPereira/streamogator",1,0
"BigDog-rgy/Crypto-Candy-Crush-V2","Crypto-Candy-Crush-V2","BigDog-rgy","https://github.com/BigDog-rgy/Crypto-Candy-Crush-V2",0,0
"bhavyagor12/skill-verification-system","skill-verification-system","bhavyagor12","https://github.com/bhavyagor12/skill-verification-system",0,0
"technophile-04/se2-eip5792","se2-eip5792","technophile-04","https://github.com/technophile-04/se2-eip5792",3,0
"neerajnerlekar/callingOtherContracts","callingOtherContracts","neerajnerlekar","https://github.com/neerajnerlekar/callingOtherContracts",0,0
"holyaustin/DAIMM","DAIMM","holyaustin","https://github.com/holyaustin/DAIMM",0,0
"sergical/ethglobal-hackfs-2024","ethglobal-hackfs-2024","sergical","https://github.com/sergical/ethglobal-hackfs-2024",0,0
"joelesdar/Avalanche-Hackathon","Avalanche-Hackathon","joelesdar","https://github.com/joelesdar/Avalanche-Hackathon",1,0
"Prajjawalk/filecoin-ML-engine","filecoin-ML-engine","Prajjawalk","https://github.com/Prajjawalk/filecoin-ML-engine",0,0
"No-HUL/ETHBeijingNFT--","ETHBeijingNFT--","No-HUL","https://github.com/No-HUL/ETHBeijingNFT--",0,1
"lrnt/zodiac-module-faucet","zodiac-module-faucet","lrnt","https://github.com/lrnt/zodiac-module-faucet",0,0
"franc2es/erc404-public","erc404-public","franc2es","https://github.com/franc2es/erc404-public",0,1
"0xcryptofire/speedrun_nft","speedrun_nft","0xcryptofire","https://github.com/0xcryptofire/speedrun_nft",1,0
"ajag408/Blockchain","Blockchain","ajag408","https://github.com/ajag408/Blockchain",1,0
"ATXDAO/rep-and-roles-starter-kit","rep-and-roles-starter-kit","ATXDAO","https://github.com/ATXDAO/rep-and-roles-starter-kit",7,16
"No-HUL/ETHBeijing-EmpowerNFT","ETHBeijing-EmpowerNFT","No-HUL","https://github.com/No-HUL/ETHBeijing-EmpowerNFT",0,0
"JacobHomanics/pizza-people","pizza-people","JacobHomanics","https://github.com/JacobHomanics/pizza-people",0,0
"0xVaibhav/BlockCare","BlockCare","0xVaibhav","https://github.com/0xVaibhav/BlockCare",0,0
"gabimancini/web3wonderwomen","web3wonderwomen","gabimancini","https://github.com/gabimancini/web3wonderwomen",2,3
"MrARegmi/hackfs2024","hackfs2024","MrARegmi","https://github.com/MrARegmi/hackfs2024",0,2
"new-players/cosmic-engine","cosmic-engine","new-players","https://github.com/new-players/cosmic-engine",0,0
"shafu0x/robosaver-frontend","robosaver-frontend","shafu0x","https://github.com/shafu0x/robosaver-frontend",1,0
"kellynwong/decentralvows_contracts","decentralvows_contracts","kellynwong","https://github.com/kellynwong/decentralvows_contracts",0,0
"technophile-04/testing-subgraph","testing-subgraph","technophile-04","https://github.com/technophile-04/testing-subgraph",0,0
"ContribuDev/Contribu","Contribu","ContribuDev","https://github.com/ContribuDev/Contribu",0,5
"BuidlGuidl/batch5.buidlguidl.com","batch5.buidlguidl.com","BuidlGuidl","https://github.com/BuidlGuidl/batch5.buidlguidl.com",3,7
"brepositorium/chain-of-events","chain-of-events","brepositorium","https://github.com/brepositorium/chain-of-events",0,0
"wolfcito/workshop-eth-ecuador","workshop-eth-ecuador","wolfcito","https://github.com/wolfcito/workshop-eth-ecuador",2,0
"lingozhi/NebulaChain-","NebulaChain-","lingozhi","https://github.com/lingozhi/NebulaChain-",0,0
"KcPele/scaffold-eth-addcraft","scaffold-eth-addcraft","KcPele","https://github.com/KcPele/scaffold-eth-addcraft",0,0
"cardene777/Token-Monster","Token-Monster","cardene777","https://github.com/cardene777/Token-Monster",0,0
"syed-ghufran-hassan/Ethbride","Ethbride","syed-ghufran-hassan","https://github.com/syed-ghufran-hassan/Ethbride",0,0
"DBlockEd/todoApp-Scaffold-ETH-2","todoApp-Scaffold-ETH-2","DBlockEd","https://github.com/DBlockEd/todoApp-Scaffold-ETH-2",0,0
"0xAbin/scaffold-mov","scaffold-mov","0xAbin","https://github.com/0xAbin/scaffold-mov",0,0
"azf20/graph-publisher","graph-publisher","azf20","https://github.com/azf20/graph-publisher",0,0
"MatiasLTonello/social","social","MatiasLTonello","https://github.com/MatiasLTonello/social",0,0
"lingozhi/silver-sniffle","silver-sniffle","lingozhi","https://github.com/lingozhi/silver-sniffle",0,0
"cardene777/Central-Data-Hub","Central-Data-Hub","cardene777","https://github.com/cardene777/Central-Data-Hub",2,0
"JulioMCruz/Scaffold-Eth-2-Shadcn","Scaffold-Eth-2-Shadcn","JulioMCruz","https://github.com/JulioMCruz/Scaffold-Eth-2-Shadcn",0,0
"miyatakoji/scaffold-eth-booster","scaffold-eth-booster","miyatakoji","https://github.com/miyatakoji/scaffold-eth-booster",0,0
"unmani-shinde/HushZK","HushZK","unmani-shinde","https://github.com/unmani-shinde/HushZK",0,0
"iTechTop/scaffold-nft","scaffold-nft","iTechTop","https://github.com/iTechTop/scaffold-nft",5,0
"joeephwild/Scaff_wordle","Scaff_wordle","joeephwild","https://github.com/joeephwild/Scaff_wordle",0,0
"NERDDAO/NES","NES","NERDDAO","https://github.com/NERDDAO/NES",0,1
